SaleID,PropertyID,SaleDate,SalePrice,LegalReference,SoldAsVacant
32976,1843,2013-04-19,450000.0,20130425-0041205,0.0
32977,19507,2014-08-26,515000.0,20140902-0079495,0.0
32979,8669,2013-10-01,615000.0,20131001-0103066,0.0
32980,1844,2013-04-01,498500.0,20130404-0033195,0.0
32981,19508,2014-08-15,530000.0,20140819-0075367,0.0
32982,14193,2014-04-28,579900.0,20140502-0037325,0.0
32983,19509,2014-08-29,280000.0,20140904-0081201,1.0
32985,1845,2013-04-25,617000.0,20130506-0045137,0.0
32986,13127,2014-03-31,334000.0,20140404-0028337,0.0
32987,7814,2013-09-09,265000.0,20130909-0095068,0.0
32989,13128,2014-03-07,300000.0,20140313-0020971,0.0
32992,8670,2013-10-24,439900.0,20131028-0111693,0.0
32993,52858,2016-08-17,460000.0,20160825-0088882,0.0
32996,50175,2016-06-21,460000.0,20160622-0063810,0.0
32998,29170,2015-04-17,615000.0,20150421-0035370,0.0
32999,1846,2013-04-15,320000.0,20130416-0037968,0.0
33000,19511,2014-08-27,410000.0,20140829-0079030,0.0
33002,5566,2013-07-29,393000.0,20130730-0079412,0.0
33003,43869,2016-02-12,310000.0,20160216-0014292,0.0
33004,43870,2016-02-12,310000.0,20146021- 001429,0.0
33005,145,2013-01-14,585157.0,20130116-0005143,0.0
33008,1847,2013-04-10,596699.0,20130416-0037579,0.0
33009,10563,2013-12-27,385000.0,20131230-0130868,0.0
33010,22428,2014-10-01,410000.0,20141016-0095458,0.0
33012,22429,2014-10-20,280000.0,20141020-0096617,1.0
33013,12243,2014-02-20,240000.0,20140224-0015488,1.0
33015,32610,2015-06-11,325000.0,20150618-0058525,0.0
33016,19513,2014-08-11,535000.0,20140815-0073869,0.0
33017,34406,2015-07-21,450000.0,20150730-0075174,0.0
33023,15322,2014-05-12,370000.0,20140513-0040808,0.0
33036,1075,2013-03-27,550000.0,20130401-0031100,0.0
33040,8671,2013-10-07,245000.0,20131014-0107355,0.0
33042,43871,2016-02-19,305000.0,20160222-0016550,0.0
33043,9611,2013-11-08,287000.0,20131112-0116616,0.0
33045,9612,2013-11-18,620000.0,20131203-0123269,0.0
33145,27887,2015-03-02,359000.0,20150304-0018858,0.0
33146,34415,2015-07-28,460000.0,20150731-0075676,0.0
33148,51753,2016-07-08,420000.0,20160715-0072943,0.0
33149,30722,2015-05-29,410000.0,20150602-0051362,0.0
33150,12246,2014-02-14,310000.0,20140218-0013633,0.0
33154,12247,2014-02-24,265000.0,20140228-0017320,0.0
33155,43874,2016-02-23,483000.0,20160225-0017873,0.0
33156,4218,2013-06-03,360000.0,20130605-0057247,0.0
33157,52862,2016-08-22,490000.0,20160824-0088571,0.0
33161,43875,2016-02-25,328899.0,20160301-0019455,0.0
33162,34416,2015-07-31,392500.0,20150803-0076267,0.0
33164,16549,2014-06-05,250000.0,20140609-0049728,0.0
33170,23706,2014-11-14,299500.0,20141126-0109309,0.0
33175,36126,2015-08-31,450000.0,20150911-0092566,0.0
33176,5570,2013-07-12,341000.0,20130715-0072895,0.0
33177,36127,2015-08-31,425000.0,20150904-0090408,0.0
33178,2981,2013-05-30,372640.0,20130603-0055734,0.0
33179,37789,2015-09-04,438000.0,20150909-0091403,0.0
33180,18037,2014-07-25,319900.0,20140730-0067982,0.0
33181,34417,2015-07-20,432000.0,20150727-0073245,0.0
33186,30725,2015-05-11,290000.0,20150513-0044014,0.0
33187,25986,2015-01-05,615000.0,20150107-0001574,0.0
33267,22033,2014-10-14,220000.0,20141016-0095718,0.0
33268,44519,2016-03-17,335000.0,20160324-0028061,0.0
33269,1476,2013-04-01,180000.0,20130408-0034569,0.0
33270,24361,2014-12-18,295000.0,20141219-0116462,0.0
33271,24362,2014-12-05,274900.0,20141211-0113667,0.0
33272,20518,2014-09-22,220000.0,20140924-0087922,0.0
33273,46056,2016-04-19,250000.0,20160420-0038238,0.0
33274,30139,2015-05-01,256400.0,20150506-0041280,0.0
33275,27470,2015-03-30,229500.0,20150406-0029447,0.0
33276,41258,2015-12-17,323000.0,20151218-0127276,0.0
33277,2,2013-01-18,202000.0,20130124-0008033,0.0
33278,27471,2015-03-17,236000.0,20150320-0024418,0.0
33279,33897,2015-07-15,265000.0,20150720-0070718,0.0
33280,12747,2014-03-28,121000.0,20140401-0027025,0.0
33282,20519,2014-09-26,165000.0,20140929-0089450,0.0
33283,46057,2016-04-22,90000.0,20160428-0041253,0.0
33284,38828,2015-10-26,290000.0,20151028-0109482,0.0
33285,866,2013-03-08,160000.0,20130308-0023267,0.0
33286,22034,2014-10-15,115550.0,20141016-0095563,0.0
33287,17556,2014-07-25,120000.0,20140730-0068029,0.0
33288,16045,2014-06-18,130000.0,20140624-0054945,0.0
33289,24363,2014-12-09,140000.0,20150130-0009052,0.0
33290,33898,2015-07-21,140000.0,20150811-0080205,0.0
33291,40012,2015-11-23,153500.0,20151124-0119285,0.0
33292,23300,2014-11-20,120000.0,20141120-0107145,0.0
33293,38829,2015-10-20,60000.0,20151021-0107306,0.0
33294,46058,2016-04-19,225000.0,20160420-0038388,0.0
33295,53776,2016-09-29,234500.0,20161003-0104148,0.0
33296,20520,2014-09-16,103000.0,20140917-0085249,0.0
33297,1477,2013-04-15,85000.0,20130416-0037963,0.0
33298,2531,2013-05-17,120000.0,20130522-0051690,0.0
33299,51402,2016-07-14,199000.0,20160718-0073351,0.0
33302,16046,2014-06-16,164990.0,20140619-0053664,0.0
33303,20521,2014-09-24,110000.0,20140925-0088352,0.0
33304,10224,2013-12-18,115000.0,20131223-0129026,0.0
33307,6326,2013-08-29,43000.0,20130905-0094037,0.0
33308,9345,2013-11-25,57000.0,20131125-0121022,0.0
33326,39196,2015-10-08,400000.0,20151009-0103040,0.0
33327,18045,2014-07-31,605000.0,20140812-0072722,0.0
33328,1082,2013-03-26,270000.0,20130328-0030296,0.0
33329,48286,2016-05-25,613000.0,20160526-0052919,0.0
33330,13135,2014-03-14,280000.0,20140317-0021943,0.0
33332,10568,2013-12-20,372500.0,20140102-0000346,0.0
33333,50180,2016-06-01,547139.0,20160606-0056967,0.0
33334,32624,2015-06-29,434500.0,20150708-0066372,0.0
33335,27891,2015-03-26,235000.0,20150327-0026553,0.0
33337,18046,2014-07-30,235000.0,20140731-0068223,0.0
33338,16554,2014-06-17,412000.0,20140624-0054884,0.0
33342,5572,2013-07-19,361000.0,20130722-0075268,0.0
33343,16555,2014-06-25,415000.0,20140627-0056462,0.0
33344,52866,2016-08-05,586000.0,20160811-0083513,0.0
33347,5573,2013-07-29,361000.0,20130805-0081591,0.0
33353,8678,2013-10-04,415000.0,20131009-0105982,0.0
33354,43877,2016-02-26,525000.0,20160229-0019047,0.0
33359,16557,2014-06-30,125000.0,20140703-0058809,1.0
33360,29176,2015-04-01,604900.0,20150414-0032760,0.0
33398,2983,2013-05-29,385000.0,20130604-0056636,1.0
33400,2984,2013-05-28,351600.0,20130603-0055541,0.0
33409,32629,2015-06-15,491000.0,20150618-0058213,0.0
33410,15328,2014-05-16,415000.0,20140520-0043042,0.0
33413,4223,2013-06-10,550000.0,20130611-0059466,0.0
33415,34421,2015-07-27,340000.0,20150728-0074147,0.0
33416,6732,2013-08-14,550000.0,20130819-0087187,0.0
33504,18054,2014-07-31,530000.0,20140807-0070979,0.0
33506,54236,2016-09-29,480000.0,20160930-0103145,0.0
33507,42856,2016-01-27,460000.0,20160202-0010052,0.0
33508,48297,2016-05-13,575000.0,20160516-0048302,0.0
33509,45010,2016-03-08,430000.0,20160309-0022807,0.0
33510,587,2013-02-27,313200.0,20130228-0020284,0.0
33511,27045,2015-02-12,453000.0,20150218-0013666,0.0
33512,1088,2013-03-18,532800.0,20130319-0027174,0.0
33513,21012,2014-09-30,505000.0,20141003-0091632,0.0
33514,27898,2015-03-26,560000.0,20150401-0028288,0.0
33516,2988,2013-05-30,525000.0,20130611-0059106,0.0
33517,37793,2015-09-16,510000.0,20150918-0094767,0.0
33520,48299,2016-05-16,552500.0,20160526-0053231,0.0
33521,7821,2013-09-06,270000.0,20130913-0096725,0.0
33523,46542,2016-04-15,350000.0,20160422-0039122,0.0
33525,18056,2014-07-29,425000.0,20140730-0067705,0.0
33528,1855,2013-04-26,320000.0,20130501-0043634,0.0
33529,55740,2016-10-31,412000.0,20161101-0115281,0.0
33530,50182,2016-06-30,405500.0,20160705-0068240,0.0
33531,16560,2014-06-13,275000.0,20140617-0052841,0.0
33532,55741,2016-10-24,355000.0,20161025-0112763,0.0
33533,2989,2013-05-31,344000.0,20130531-0055310,0.0
33534,2990,2013-05-15,312000.0,20130521-0050943,0.0
33535,29180,2015-04-27,430000.0,20150304-0019040,0.0
33536,48300,2016-05-25,405000.0,20160526-0052931,0.0
33537,24773,2014-12-09,476000.0,20141211-0113618,0.0
33538,54237,2016-09-06,460000.0,20160909-0095252,0.0
33539,21013,2014-09-25,352500.0,20140930-0089904,0.0
33540,43879,2016-02-26,440000.0,20160229-0018731,0.0
33541,46543,2016-04-20,391000.0,20160421-0038957,0.0
33543,36135,2015-08-13,226000.0,20150818-0083050,0.0
33544,48301,2016-05-03,369500.0,20160509-0045970,0.0
33545,24774,2014-12-30,275000.0,20141231-0119242,0.0
33546,50183,2016-06-16,340000.0,20160622-0063799,0.0
33547,7822,2013-09-04,201000.0,20130909-0094904,0.0
33548,7823,2013-09-30,284900.0,20131001-0102824,0.0
33549,45011,2016-03-31,360000.0,20160401-0031162,0.0
33550,4228,2013-06-28,295000.0,20130703-0068996,0.0
33551,48302,2016-05-25,295000.0,20160531-0054207,0.0
33552,16561,2014-06-12,233000.0,20140618-0053123,0.0
33553,11571,2014-01-22,238000.0,20140124-0006795,0.0
33554,4229,2013-06-27,245000.0,20130708-0070130,0.0
33555,24775,2014-12-15,259900.0,20141217-0115315,0.0
33571,36136,2015-08-28,575000.0,20150902-0089056,0.0
33572,24776,2014-12-23,567000.0,20141226-0117945,0.0
33573,21015,2014-09-30,450000.0,20141003-0091563,0.0
33574,32635,2015-06-01,615000.0,20150604-0052508,0.0
33575,2991,2013-05-29,292000.0,20130530-0054268,0.0
33576,1857,2013-04-30,274500.0,20130501-0043854,0.0
33577,27900,2015-03-31,325000.0,20150401-0027924,0.0
33578,22441,2014-10-03,288000.0,20141006-0092537,0.0
33579,15332,2014-05-02,350000.0,20140507-0038949,0.0
33580,29181,2015-04-15,380000.0,20150507-0041707,0.0
33581,10577,2013-12-11,302500.0,20131223-0129353,0.0
33582,37794,2015-09-02,431900.0,20150904-0090402,0.0
33583,54238,2016-09-14,290000.0,20160915-0097124,0.0
33584,29182,2015-04-08,385057.0,20150415-0033328,0.0
33585,6735,2013-08-16,365000.0,20130826-0089592,0.0
33586,19526,2014-08-25,375000.0,20140908-0082101,0.0
33587,39199,2015-10-22,385000.0,20151026-0108815,0.0
33588,11572,2014-01-30,375000.0,20140203-0009162,0.0
33589,19527,2014-08-12,371000.0,20140820-0075612,0.0
33590,48304,2016-05-27,440000.0,20160602-0055469,0.0
33591,52869,2016-08-12,477000.0,20160816-0085337,0.0
33592,50185,2016-06-30,360000.0,20160706-0068917,0.0
33593,23713,2014-11-10,372500.0,20141117-0105499,0.0
33594,14200,2014-04-11,310000.0,20140422-0033778,0.0
33595,24777,2014-12-15,346700.0,20141217-0115161,0.0
33596,5578,2013-07-09,282000.0,20130715-0073097,0.0
33597,14201,2014-04-30,320000.0,20140502-0037175,0.0
33598,54239,2016-09-07,395000.0,20160919-0098517,0.0
33599,46546,2016-04-15,480000.0,20160418-0037204,0.0
33600,32636,2015-06-25,344900.0,20150626-0061461,0.0
33601,40360,2015-11-04,370000.0,20151112-0114948,0.0
33602,2992,2013-05-30,345000.0,20130605-0057230,0.0
33604,18057,2014-07-10,350000.0,20140714-0061847,0.0
33605,46547,2016-04-18,450000.0,20160420-0038260,0.0
33606,21016,2014-09-02,560000.0,20140904-0080978,0.0
33611,36137,2015-08-28,581900.0,20150902-0089509,0.0
33612,32637,2015-06-16,575000.0,20150618-0058296,0.0
33615,4230,2013-06-24,585000.0,20130628-0066793,0.0
33616,19528,2014-08-20,538000.0,20140822-0076671,0.0
33621,6736,2013-08-05,268000.0,20130819-0086928,0.0
33622,29184,2015-04-14,487500.0,20150421-0035566,0.0
33623,30734,2015-05-29,375000.0,20150603-0051572,0.0
33624,18059,2014-07-14,215000.0,20140716-0063030,0.0
33625,51760,2016-07-15,363500.0,20160718-0073718,0.0
33626,15333,2014-05-22,340000.0,20140527-0045172,0.0
33627,2993,2013-05-24,298500.0,20130528-0053632,0.0
33628,29185,2015-04-02,370000.0,20150414-0032836,0.0
33629,32638,2015-06-01,250000.0,20150617-0057609,0.0
33631,19529,2014-08-26,395000.0,20140902-0079625,0.0
33632,50186,2016-06-30,460000.0,20160705-0068739,0.0
33633,32639,2015-06-12,348000.0,20150625-0061370,0.0
33635,23714,2014-11-14,373000.0,20141118-0106385,0.0
33636,14202,2014-04-30,356000.0,20140502-0037395,0.0
33638,6737,2013-08-29,375000.0,20130904-0092935,0.0
33639,588,2013-02-15,460000.0,20130220-0017037,0.0
33640,27046,2015-02-05,419000.0,20150206-0011286,0.0
33641,9616,2013-11-25,305000.0,20131204-0123417,0.0
33642,27047,2015-02-24,337750.0,20150225-0016061,0.0
33643,50187,2016-06-16,515000.0,20160620-0062242,0.0
33648,5579,2013-07-25,318000.0,20130805-0081776,0.0
33649,24779,2014-12-05,450000.0,20141208-0112237,0.0
33650,9617,2013-11-06,475000.0,20131118-0118712,0.0
33651,11574,2014-01-31,435000.0,20140204-0009665,0.0
33652,55744,2016-10-03,520000.0,20161006-0106035,0.0
33653,46548,2016-04-22,395000.0,20160425-0039703,0.0
33654,4231,2013-06-18,323000.0,20130620-0063237,0.0
33655,147,2013-01-28,323000.0,20130130-0009561,0.0
33660,10578,2013-12-13,385000.0,20131219-0128262,0.0
33663,30735,2015-05-21,520000.0,20150527-0048771,0.0
33665,46549,2016-04-01,472500.0,20160401-0031253,0.0
33666,29186,2015-04-03,575000.0,20150407-0030302,0.0
33667,37796,2015-09-18,478000.0,20150922-0096424,0.0
33668,27902,2015-03-27,345000.0,20150330-0027002,0.0
33670,22442,2014-10-09,385000.0,20141014-0094979,0.0
33671,32642,2015-06-30,260000.0,20150702-0064519,0.0
33672,13144,2014-03-21,610000.0,20140324-0023653,0.0
33707,6742,2013-08-15,427000.0,20130820-0087344,0.0
33708,2995,2013-05-10,400000.0,20130515-0049082,0.0
33709,46553,2016-04-21,475000.0,20160425-0039601,0.0
33710,18061,2014-07-29,450000.0,20140812-0072707,0.0
33711,23715,2014-11-21,417000.0,20141205-0111875,0.0
33712,15334,2014-05-29,435000.0,20140530-0046768,0.0
33714,13148,2014-03-20,525000.0,20140325-0024341,0.0
33715,6743,2013-08-19,400000.0,20130821-0088118,0.0
33716,5581,2013-07-10,478000.0,20130806-0082019,0.0
33717,1858,2013-04-01,422000.0,20130404-0033277,0.0
33718,24780,2014-12-31,400900.0,20141231-0119296,0.0
33719,50190,2016-06-15,455500.0,20160617-0061404,0.0
33720,34427,2015-07-30,459000.0,20150812-0080690,0.0
33721,4232,2013-06-28,550000.0,20130701-0067551,0.0
33722,8680,2013-10-04,550000.0,20131008-0105575,0.0
33723,19531,2014-08-29,435000.0,20140903-0080285,0.0
33724,50191,2016-06-16,479500.0,20160624-0064496,0.0
33725,46554,2016-04-19,437000.0,20160420-0038340,0.0
33726,14203,2014-04-30,499800.0,20140502-0037169,0.0
33727,4233,2013-06-21,432500.0,20130627-0066304,0.0
33728,40362,2015-11-30,525000.0,20151202-0121419,0.0
33729,52872,2016-08-26,460000.0,20160829-0090290,0.0
33730,2996,2013-05-03,467500.0,20130506-0045679,0.0
33731,16566,2014-06-16,350000.0,20140618-0053119,0.0
33732,42858,2016-01-07,610000.0,20160111-0002786,0.0
33733,16567,2014-06-04,505000.0,20140609-0050008,0.0
33734,8681,2013-10-29,427450.0,20131030-0112525,0.0
33736,1859,2013-04-22,450000.0,20130424-0040794,1.0
33744,52459,2016-08-25,286500.0,20160825-0089224,0.0
33745,30140,2015-05-28,190000.0,20150601-0050703,0.0
33748,40013,2015-11-13,169900.0,20151203-0121947,0.0
33749,51403,2016-07-20,144000.0,20160722-0075545,0.0
33750,11999,2014-02-13,43500.0,20140214-0013066,0.0
33751,12000,2014-02-13,51500.0,20140214-0013113,0.0
33752,17557,2014-07-03,55000.0,20140708-0059874,0.0
33753,17558,2014-07-03,80000.0,20140708-0059881,0.0
33754,17559,2014-07-03,90000.0,20140708-0059964,0.0
33756,30141,2015-05-20,135000.0,20150522-0047660,0.0
33758,11353,2014-01-03,110000.0,20140114-0003866,0.0
33759,47718,2016-05-23,210000.0,20160527-0054005,0.0
33760,32012,2015-06-22,130000.0,20150624-0060767,0.0
33762,30142,2015-05-28,121500.0,20150602-0051297,0.0
33763,35721,2015-08-24,182000.0,20150825-0085897,0.0
33766,43643,2016-02-05,95000.0,20160209-0012508,0.0
33767,41259,2015-12-04,315000.0,20151208-0123446,0.0
33768,35723,2015-08-20,99900.0,20150825-0085801,0.0
33769,19006,2014-08-22,145000.0,20140826-0077510,0.0
33771,13812,2014-04-07,212500.0,20140409-0029710,0.0
33772,46059,2016-04-22,162500.0,20160425-0039958,0.0
33773,25663,2015-01-06,183572.0,20150112-0002939,0.0
33774,38831,2015-10-15,64000.0,20151019-0105902,0.0
33775,47719,2016-05-13,115000.0,20160513-0048122,0.0
33776,33900,2015-07-22,215000.0,20150723-0072077,0.0
33777,35724,2015-08-28,215000.0,20150902-0089068,0.0
33778,27473,2015-03-05,130500.0,20150311-0021032,0.0
33779,33901,2015-07-22,122000.0,20150727-0073552,0.0
33780,40014,2015-11-06,138000.0,20151109-0113948,0.0
33782,32013,2015-06-04,78000.0,20150608-0053578,0.0
33783,9346,2013-11-01,114000.0,20131105-0114741,0.0
33785,10226,2013-12-30,141000.0,20140103-0000670,0.0
33786,51404,2016-07-08,190000.0,20160714-0072195,0.0
33788,17560,2014-07-31,109000.0,20140804-0069602,0.0
33789,55338,2016-10-17,135000.0,20161026-0113088,0.0
33790,1479,2013-04-12,94000.0,20130417-0038223,0.0
33791,9348,2013-11-01,249900.0,20131105-0114621,0.0
33792,13813,2014-04-25,135000.0,20140429-0035691,0.0
33793,16050,2014-06-20,113000.0,20140623-0054378,0.0
33794,27474,2015-03-10,124000.0,20150320-0023966,0.0
33795,44520,2016-03-28,137777.0,20160330-0030121,0.0
33796,2534,2013-05-24,15000.0,20130626-0065768,1.0
33797,12001,2014-02-27,78422.0,20140327-0025535,0.0
33798,22035,2014-10-31,75000.0,20141104-0101747,0.0
33799,14962,2014-05-28,40000.0,20140602-0047477,0.0
33800,17561,2014-07-22,286500.0,20140723-0065522,0.0
33801,6327,2013-08-08,65000.0,20130812-0084537,0.0
33802,14963,2014-05-23,245000.0,20140527-0045319,0.0
33803,11354,2014-01-31,147000.0,20140205-0010337,0.0
33804,53777,2016-09-13,124887.0,20160913-0096172,0.0
33805,37254,2015-09-28,140000.0,20150928-0098205,0.0
33806,28759,2015-04-02,100000.0,20150402-0028911,0.0
33807,43644,2016-02-18,285000.0,20160219-0015820,0.0
33808,23302,2014-11-14,33000.0,20141117-0105860,0.0
33809,35725,2015-08-07,245500.0,20150811-0080134,0.0
33810,11355,2014-01-30,84000.0,20140203-0009323,0.0
33811,7512,2013-09-05,178000.0,20130910-0095407,0.0
33812,53778,2016-09-02,213500.0,20160907-0094030,0.0
33813,3759,2013-06-13,135000.0,20130617-0061656,0.0
33814,47720,2016-05-26,230000.0,20160527-0053594,0.0
33815,3,2013-01-18,32000.0,20130128-0008863,0.0
33816,6328,2013-08-06,265000.0,20130807-0082698,0.0
33817,24365,2014-12-31,138000.0,20150107-0001642,0.0
33818,47721,2016-05-27,100000.0,20160601-0054840,0.0
33819,24366,2014-12-19,35000.0,20141222-0117015,0.0
33820,44521,2016-03-31,65000.0,20160406-0032812,0.0
33821,53779,2016-09-09,147000.0,20160920-0098802,0.0
33822,33902,2015-07-30,209900.0,20150803-0076537,0.0
33823,35726,2015-08-18,127000.0,20150826-0086316,0.0
33830,20524,2014-09-05,95000.0,20140912-0083674,0.0
33831,14964,2014-05-05,116500.0,20140513-0041107,0.0
33832,32015,2015-06-24,45000.0,20150629-0062041,0.0
33833,32014,2015-06-24,55000.0,20150629-0062042,0.0
33834,24367,2014-12-03,118500.0,20141204-0111074,0.0
33835,44522,2016-03-25,140000.0,20160328-0028481,0.0
33836,52461,2016-08-04,245000.0,20160810-0083218,0.0
33837,46060,2016-04-12,148125.0,20160419-0037662,0.0
33838,51405,2016-07-13,162900.0,20160715-0072987,0.0
33839,27475,2015-03-13,85000.0,20150313-0021957,0.0
33840,51406,2016-07-08,170000.0,20160713-0071567,0.0
33841,52462,2016-08-18,156500.0,20160822-0087805,0.0
33842,19012,2014-08-20,140000.0,20140829-0079249,0.0
33843,49518,2016-06-10,170000.0,20160614-0060189,0.0
33851,1480,2013-04-29,90000.0,20130430-0043137,0.0
33852,867,2013-03-07,34000.0,20130311-0023863,0.0
33853,3760,2013-06-27,49000.0,20130701-0067705,0.0
33854,1481,2013-04-30,129300.0,20130521-0051094,0.0
33855,30143,2015-05-15,195000.0,20150520-0046452,0.0
33856,14965,2014-05-23,89250.0,20140528-0045618,0.0
33857,49521,2016-06-13,165000.0,20160701-0067819,0.0
33858,55339,2016-10-21,225500.0,20161025-0112517,0.0
33859,3761,2013-06-20,128000.0,20130626-0065742,0.0
33860,17562,2014-07-25,135000.0,20140729-0067323,0.0
33861,32016,2015-06-12,125500.0,20150615-0056712,0.0
33862,40015,2015-11-10,228550.0,20151125-0119897,0.0
33863,12748,2014-03-21,77000.0,20140321-0023455,0.0
33864,13814,2014-04-08,80000.0,20140409-0029589,0.0
33865,23303,2014-11-19,174900.0,20141121-0107287,0.0
33866,5118,2013-07-18,35000.0,20130722-0075780,0.0
33867,5117,2013-07-26,39000.0,20130729-0078286,0.0
33868,12749,2014-03-14,90000.0,20140321-0023341,1.0
33869,24368,2014-12-15,189900.0,20141226-0118114,0.0
33870,20525,2014-09-19,149500.0,20140922-0086765,0.0
33871,33903,2015-07-07,98000.0,20150709-0066861,0.0
33872,44526,2016-03-04,185000.0,20160307-0021707,0.0
33873,49522,2016-06-14,170000.0,20160628-0065813,0.0
33874,1482,2013-04-12,139500.0,20130416-0037566,0.0
33875,32017,2015-06-09,146000.0,20150610-0054421,0.0
33876,32018,2015-06-09,156000.0,20150611-0055139,0.0
33877,40016,2015-11-17,258000.0,20151120-0117997,0.0
33878,8331,2013-10-25,55100.0,20131030-0112596,0.0
33879,44527,2016-03-31,270000.0,20160406-0032866,0.0
33880,52463,2016-08-02,151000.0,20160805-0081416,0.0
33881,41261,2015-12-08,115000.0,20151209-0124075,0.0
33882,46062,2016-04-11,216500.0,20160415-0036254,0.0
33883,40017,2015-11-05,200000.0,20151112-0114765,0.0
33884,25664,2015-01-21,33333.0,20150223-0015121,0.0
33885,40018,2015-11-24,197400.0,20151125-0119676,0.0
33886,49523,2016-06-24,200000.0,20160629-0066261,0.0
33887,24369,2014-12-19,189900.0,20141223-0117265,0.0
33888,16051,2014-06-02,75750.0,20140603-0047701,0.0
33889,52464,2016-08-16,80000.0,20160816-0085378,0.0
33890,13815,2014-04-30,114683.0,20140501-0037035,0.0
